src_addr,src_port,dst_addr,dst_port,protocol,packet_len
10.21.75.34,53073,34.68.219.28,5986,TCP,1284
10.21.75.34,53073,34.68.219.28,5986,TCP,1284
10.21.75.34,53073,34.68.219.28,5986,TCP,1111
10.21.75.34,57390,171.70.168.183,53,UDP,74
34.68.219.28,5986,10.21.75.34,53073,TCP,56
34.68.219.28,5986,10.21.75.34,53073,TCP,1284
34.68.219.28,5986,10.21.75.34,53073,TCP,1284
10.21.75.34,53073,34.68.219.28,5986,TCP,56
10.21.75.34,53073,34.68.219.28,5986,TCP,56
10.21.75.34,53073,34.68.219.28,5986,TCP,56
34.68.219.28,5986,10.21.75.34,53073,TCP,1284
34.68.219.28,5986,10.21.75.34,53073,TCP,490
10.21.75.34,53073,34.68.219.28,5986,TCP,56
34.68.219.28,5986,10.21.75.34,53073,TCP,1284
10.21.75.34,53073,34.68.219.28,5986,TCP,56
34.68.219.28,5986,10.21.75.34,53073,TCP,1284
10.21.75.34,53073,34.68.219.28,5986,TCP,56
10.21.75.34,53073,34.68.219.28,5986,TCP,56
34.68.219.28,5986,10.21.75.34,53073,TCP,1284
34.68.219.28,5986,10.21.75.34,53073,TCP,1284
10.21.75.34,53073,34.68.219.28,5986,TCP,56
34.68.219.28,5986,10.21.75.34,53073,TCP,350
10.21.75.34,53073,34.68.219.28,5986,TCP,56
10.21.75.34,53073,34.68.219.28,5986,TCP,56
10.21.75.34,53073,34.68.219.28,5986,TCP,56
171.70.168.183,53,10.21.75.34,57390,UDP,74
10.21.75.34,56234,171.70.168.183,53,UDP,74
171.70.168.183,53,10.21.75.34,56234,UDP,298
10.21.75.34,55565,171.70.168.183,53,UDP,68
10.21.75.34,52688,171.70.168.183,53,UDP,68
171.70.168.183,53,10.21.75.34,55565,UDP,293
171.70.168.183,53,10.21.75.34,52688,UDP,389
10.21.75.34,53157,18.214.77.82,443,TCP,102
18.214.77.82,443,10.21.75.34,53157,TCP,102
10.21.75.34,53157,18.214.77.82,443,TCP,56
10.21.75.34,53162,192.111.4.107,443,TCP,1085
192.111.4.107,443,10.21.75.34,53162,TCP,257
10.21.75.34,53162,192.111.4.107,443,TCP,56
10.21.75.34,53162,192.111.4.107,443,TCP,799
192.111.4.107,443,10.21.75.34,53162,TCP,257
10.21.75.34,53162,192.111.4.107,443,TCP,56
10.21.75.34,53162,192.111.4.107,443,TCP,800
10.21.75.34,60447,171.70.168.183,53,UDP,66
10.21.75.34,52060,171.70.168.183,53,UDP,66
10.21.75.34,51815,171.70.168.183,53,UDP,66
171.70.168.183,53,10.21.75.34,60447,UDP,66
171.70.168.183,53,10.21.75.34,52060,UDP,249
10.21.75.34,60692,171.70.168.183,53,UDP,64
10.21.75.34,59173,171.70.168.183,53,UDP,64
10.21.75.34,62909,171.70.168.183,53,UDP,64
171.70.168.183,53,10.21.75.34,51815,UDP,209
171.70.168.183,53,10.21.75.34,60692,UDP,64
171.70.168.183,53,10.21.75.34,59173,UDP,162
10.21.75.34,60935,171.70.168.183,53,UDP,68
10.21.75.34,50444,171.70.168.183,53,UDP,68
171.70.168.183,53,10.21.75.34,62909,UDP,112
192.111.4.107,443,10.21.75.34,53162,TCP,257
10.21.75.34,53162,192.111.4.107,443,TCP,56
171.70.168.183,53,10.21.75.34,50444,UDP,143
10.21.75.34,53166,17.137.162.3,443,TCP,68
171.70.168.183,53,10.21.75.34,60935,UDP,68
17.137.162.3,443,10.21.75.34,53166,TCP,64
10.21.75.34,53166,17.137.162.3,443,TCP,56
10.21.75.34,53166,17.137.162.3,443,TCP,573
17.137.162.3,443,10.21.75.34,53166,TCP,56
17.137.162.3,443,10.21.75.34,53166,TCP,1304
17.137.162.3,443,10.21.75.34,53166,TCP,1304
10.21.75.34,53166,17.137.162.3,443,TCP,56
10.21.75.34,53166,17.137.162.3,443,TCP,56
17.137.162.3,443,10.21.75.34,53166,TCP,1304
10.21.75.34,53166,17.137.162.3,443,TCP,56
17.137.162.3,443,10.21.75.34,53166,TCP,146
10.21.75.34,53166,17.137.162.3,443,TCP,56
10.21.75.34,53166,17.137.162.3,443,TCP,149
10.21.75.34,54822,171.70.168.183,53,UDP,76
17.137.162.3,443,10.21.75.34,53166,TCP,107
171.70.168.183,53,10.21.75.34,54822,UDP,76
10.21.75.34,53166,17.137.162.3,443,TCP,56
10.21.75.34,53166,17.137.162.3,443,TCP,410
17.137.162.3,443,10.21.75.34,53166,TCP,56
10.21.75.34,53166,17.137.162.3,443,TCP,1114
10.21.75.34,53162,192.111.4.107,443,TCP,624
17.137.162.3,443,10.21.75.34,53166,TCP,56
17.137.162.3,443,10.21.75.34,53166,TCP,1304
17.137.162.3,443,10.21.75.34,53166,TCP,1304
10.21.75.34,53166,17.137.162.3,443,TCP,56
10.21.75.34,53166,17.137.162.3,443,TCP,56
10.21.75.34,53166,17.137.162.3,443,TCP,56
17.137.162.3,443,10.21.75.34,53166,TCP,1304
10.21.75.34,53166,17.137.162.3,443,TCP,56
17.137.162.3,443,10.21.75.34,53166,TCP,670
10.21.75.34,53166,17.137.162.3,443,TCP,56
17.137.162.3,443,10.21.75.34,53166,TCP,1304
17.137.162.3,443,10.21.75.34,53166,TCP,1304
10.21.75.34,53166,17.137.162.3,443,TCP,56
17.137.162.3,443,10.21.75.34,53166,TCP,1304
10.21.75.34,53166,17.137.162.3,443,TCP,56
17.137.162.3,443,10.21.75.34,53166,TCP,437
10.21.75.34,53166,17.137.162.3,443,TCP,56
17.137.162.3,443,10.21.75.34,53166,TCP,1304
10.21.75.34,53166,17.137.162.3,443,TCP,56
17.137.162.3,443,10.21.75.34,53166,TCP,1304
10.21.75.34,53166,17.137.162.3,443,TCP,56
10.21.75.34,53166,17.137.162.3,443,TCP,56
10.21.75.34,53166,17.137.162.3,443,TCP,56
10.21.75.34,53166,17.137.162.3,443,TCP,56
17.137.162.3,443,10.21.75.34,53166,TCP,1304
17.137.162.3,443,10.21.75.34,53166,TCP,1304
10.21.75.34,53166,17.137.162.3,443,TCP,56
17.137.162.3,443,10.21.75.34,53166,TCP,1304
10.21.75.34,53166,17.137.162.3,443,TCP,56
17.137.162.3,443,10.21.75.34,53166,TCP,1304
17.137.162.3,443,10.21.75.34,53166,TCP,1304
17.137.162.3,443,10.21.75.34,53166,TCP,1304
10.21.75.34,53166,17.137.162.3,443,TCP,56
17.137.162.3,443,10.21.75.34,53166,TCP,1304
10.21.75.34,53166,17.137.162.3,443,TCP,56
17.137.162.3,443,10.21.75.34,53166,TCP,1304
10.21.75.34,53166,17.137.162.3,443,TCP,56
17.137.162.3,443,10.21.75.34,53166,TCP,1304
10.21.75.34,53166,17.137.162.3,443,TCP,56
17.137.162.3,443,10.21.75.34,53166,TCP,1304
17.137.162.3,443,10.21.75.34,53166,TCP,118
10.21.75.34,53166,17.137.162.3,443,TCP,68
192.111.4.107,443,10.21.75.34,53162,TCP,257
10.21.75.34,53162,192.111.4.107,443,TCP,56
10.21.75.34,53162,192.111.4.107,443,TCP,625
17.137.162.3,443,10.21.75.34,53166,TCP,118
10.21.75.34,53166,17.137.162.3,443,TCP,76
192.111.4.107,443,10.21.75.34,53162,TCP,257
10.21.75.34,53162,192.111.4.107,443,TCP,56
10.21.75.34,52843,64.207.197.28,4287,TCP,250
17.137.162.3,443,10.21.75.34,53166,TCP,1304
10.21.75.34,53166,17.137.162.3,443,TCP,68
17.137.162.3,443,10.21.75.34,53166,TCP,1304
10.21.75.34,53166,17.137.162.3,443,TCP,68
17.137.162.3,443,10.21.75.34,53166,TCP,1304
10.21.75.34,53166,17.137.162.3,443,TCP,76
17.137.162.3,443,10.21.75.34,53166,TCP,1304
10.21.75.34,53166,17.137.162.3,443,TCP,68
10.21.75.34,53166,17.137.162.3,443,TCP,68
17.137.162.3,443,10.21.75.34,53166,TCP,1304
10.21.75.34,53166,17.137.162.3,443,TCP,68
17.137.162.3,443,10.21.75.34,53166,TCP,1304
10.21.75.34,53166,17.137.162.3,443,TCP,56
10.21.75.34,58503,171.70.168.183,53,UDP,62
10.21.75.34,60606,171.70.168.183,53,UDP,62
10.21.75.34,58315,171.70.168.183,53,UDP,62
171.70.168.183,53,10.21.75.34,58503,UDP,62
171.70.168.183,53,10.21.75.34,60606,UDP,240
171.70.168.183,53,10.21.75.34,58315,UDP,200
No attribute named ip
Just arrived: Packet (Length: 88)
Layer NULL:
	Family: IPv6 (30)
Layer IPV6:
	0110 .... = Version: 6
	.... 0000 0000 .... .... .... .... .... = Traffic Class: 0x00 (DSCP: CS0, ECN: Not-ECT)
	.... 0000 00.. .... .... .... .... .... = Differentiated Services Codepoint: Default (0)
	.... .... ..00 .... .... .... .... .... = Explicit Congestion Notification: Not ECN-Capable Transport (0)
	.... 1110 0000 1110 0000 0000 = Flow Label: 0xe0e00
	Payload Length: 44
	Next Header: TCP (6)
	Hop Limit: 64
	Source Address: 2001:420:c0c8:1004::148
	Destination Address: 2600:1406:4400:29b::441d
Layer TCP:
	Source Port: 53169
	Destination Port: 443
	Stream index: 17
	Conversation completeness: Incomplete (0)
	TCP Segment Len: 0
	Sequence Number: 0    (relative sequence number)
	Sequence Number (raw): 1482265212
	Next Sequence Number: 1    (relative sequence number)
	Acknowledgment Number: 0
	Acknowledgment number (raw): 0
	1011 .... = Header Length: 44 bytes (11)
	Flags: 0x0c2 (SYN, ECN, CWR)
	000. .... .... = Reserved: Not set
	...0 .... .... = Nonce: Not set
	.... 1... .... = Congestion Window Reduced (CWR): Set
	.... .1.. .... = ECN-Echo: Set
	.... ..0. .... = Urgent: Not set
	.... ...0 .... = Acknowledgment: Not set
	.... .... 0... = Push: Not set
	.... .... .0.. = Reset: Not set
	.... .... ..1. = Syn: Set
	Expert Info (Chat/Sequence): Connection establish request (SYN): server port 443
	Connection establish request (SYN): server port 443
	Severity level: Chat
	Group: Sequence
	.... .... ...0 = Fin: Not set
	TCP Flags: ····CE····S·
	Window: 65535
	Calculated window size: 65535
	Checksum: 0x8d0e [unverified]
	Checksum Status: Unverified
	Urgent Pointer: 0
	Options: (24 bytes), Maximum segment size, No-Operation (NOP), Window scale, No-Operation (NOP), No-Operation (NOP), Timestamps, SACK permitted, End of Option List (EOL)
	TCP Option - Maximum segment size: 1330 bytes
	Kind: Maximum Segment Size (2)
	Length: 4
	MSS Value: 1330
	TCP Option - No-Operation (NOP)
	TCP Option - Window scale: 6 (multiply by 64)
	Shift count: 6
	Multiplier: 64
	TCP Option - Timestamps: TSval 3280826091, TSecr 0
	Timestamp value: 3280826091
	Timestamp echo reply: 0
	TCP Option - SACK permitted
	TCP Option - End of Option List (EOL)
	Timestamps
	Time since first frame in this TCP stream: 0.000000000 seconds
	Time since previous frame in this TCP stream: 0.000000000 seconds
	Kind: No-Operation (1)
	Kind: Window Scale (3)
	Kind: No-Operation (1)
	Kind: No-Operation (1)
	Kind: Time Stamp Option (8)
	Kind: SACK Permitted (4)
	Kind: End of Option List (0)
	Length: 3
	Length: 10
	Length: 2
	TCP Option - No-Operation (NOP)
	TCP Option - No-Operation (NOP)

10.21.75.34,62324,171.70.168.183,53,UDP,76
171.70.168.183,53,10.21.75.34,62324,UDP,76
No attribute named ip
Just arrived: Packet (Length: 84)
Layer NULL:
	Family: IPv6 (30)
Layer IPV6:
	0110 .... = Version: 6
	.... 0000 0000 .... .... .... .... .... = Traffic Class: 0x00 (DSCP: CS0, ECN: Not-ECT)
	.... 0000 00.. .... .... .... .... .... = Differentiated Services Codepoint: Default (0)
	.... .... ..00 .... .... .... .... .... = Explicit Congestion Notification: Not ECN-Capable Transport (0)
	.... 0110 1101 1001 0000 1010 = Flow Label: 0x6d90a
	Payload Length: 40
	Next Header: TCP (6)
	Hop Limit: 52
	Source Address: 2600:1406:4400:29b::441d
	Destination Address: 2001:420:c0c8:1004::148
Layer TCP:
	Source Port: 443
	Destination Port: 53169
	Stream index: 17
	Conversation completeness: Incomplete, SYN_SENT (1)
	TCP Segment Len: 0
	Sequence Number: 0    (relative sequence number)
	Sequence Number (raw): 1170495290
	Next Sequence Number: 1    (relative sequence number)
	Acknowledgment Number: 1    (relative ack number)
	Acknowledgment number (raw): 1482265213
	1010 .... = Header Length: 40 bytes (10)
	Flags: 0x052 (SYN, ACK, ECN)
	000. .... .... = Reserved: Not set
	...0 .... .... = Nonce: Not set
	.... 0... .... = Congestion Window Reduced (CWR): Not set
	.... .1.. .... = ECN-Echo: Set
	.... ..0. .... = Urgent: Not set
	.... ...1 .... = Acknowledgment: Set
	.... .... 0... = Push: Not set
	.... .... .0.. = Reset: Not set
	.... .... ..1. = Syn: Set
	Expert Info (Chat/Sequence): Connection establish acknowledge (SYN+ACK): server port 443
	Connection establish acknowledge (SYN+ACK): server port 443
	Severity level: Chat
	Group: Sequence
	.... .... ...0 = Fin: Not set
	TCP Flags: ·····E·A··S·
	Window: 64260
	Calculated window size: 64260
	Checksum: 0xfc6b [unverified]
	Checksum Status: Unverified
	Urgent Pointer: 0
	Options: (20 bytes), Maximum segment size, SACK permitted, Timestamps, No-Operation (NOP), Window scale
	TCP Option - Maximum segment size: 1260 bytes
	Kind: Maximum Segment Size (2)
	Length: 4
	MSS Value: 1260
	TCP Option - SACK permitted
	TCP Option - Timestamps: TSval 3934199768, TSecr 3280826091
	Timestamp value: 3934199768
	Timestamp echo reply: 3280826091
	TCP Option - No-Operation (NOP)
	TCP Option - Window scale: 7 (multiply by 128)
	Shift count: 7
	Multiplier: 128
	Timestamps
	Time since first frame in this TCP stream: 0.040764000 seconds
	Time since previous frame in this TCP stream: 0.040764000 seconds
	SEQ/ACK analysis
	This is an ACK to the segment in frame: 558
	The RTT to ACK the segment was: 0.040764000 seconds
	Kind: SACK Permitted (4)
	Kind: Time Stamp Option (8)
	Kind: No-Operation (1)
	Kind: Window Scale (3)
	Length: 2
	Length: 10
	Length: 3

No attribute named ip
Just arrived: Packet (Length: 76)
Layer NULL:
	Family: IPv6 (30)
Layer IPV6:
	0110 .... = Version: 6
	.... 0000 0000 .... .... .... .... .... = Traffic Class: 0x00 (DSCP: CS0, ECN: Not-ECT)
	.... 0000 00.. .... .... .... .... .... = Differentiated Services Codepoint: Default (0)
	.... .... ..00 .... .... .... .... .... = Explicit Congestion Notification: Not ECN-Capable Transport (0)
	.... 1110 0000 1110 0000 0000 = Flow Label: 0xe0e00
	Payload Length: 32
	Next Header: TCP (6)
	Hop Limit: 64
	Source Address: 2001:420:c0c8:1004::148
	Destination Address: 2600:1406:4400:29b::441d
Layer TCP:
	Source Port: 53169
	Destination Port: 443
	Stream index: 17
	Conversation completeness: Incomplete, CLIENT_ESTABLISHED (3)
	TCP Segment Len: 0
	Sequence Number: 1    (relative sequence number)
	Sequence Number (raw): 1482265213
	Next Sequence Number: 1    (relative sequence number)
	Acknowledgment Number: 1    (relative ack number)
	Acknowledgment number (raw): 1170495291
	1000 .... = Header Length: 32 bytes (8)
	Flags: 0x010 (ACK)
	000. .... .... = Reserved: Not set
	...0 .... .... = Nonce: Not set
	.... 0... .... = Congestion Window Reduced (CWR): Not set
	.... .0.. .... = ECN-Echo: Not set
	.... ..0. .... = Urgent: Not set
	.... ...1 .... = Acknowledgment: Set
	.... .... 0... = Push: Not set
	.... .... .0.. = Reset: Not set
	.... .... ..0. = Syn: Not set
	.... .... ...0 = Fin: Not set
	TCP Flags: ·······A····
	Window: 2067
	Calculated window size: 132288
	Window size scaling factor: 64
	Checksum: 0x1d78 [unverified]
	Checksum Status: Unverified
	Urgent Pointer: 0
	Options: (12 bytes), No-Operation (NOP), No-Operation (NOP), Timestamps
	TCP Option - No-Operation (NOP)
	Kind: No-Operation (1)
	TCP Option - Timestamps: TSval 3280826133, TSecr 3934199768
	Length: 10
	Timestamp value: 3280826133
	Timestamp echo reply: 3934199768
	Timestamps
	Time since first frame in this TCP stream: 0.040829000 seconds
	Time since previous frame in this TCP stream: 0.000065000 seconds
	SEQ/ACK analysis
	This is an ACK to the segment in frame: 561
	The RTT to ACK the segment was: 0.000065000 seconds
	iRTT: 0.040829000 seconds
	TCP Option - No-Operation (NOP)
	Kind: No-Operation (1)
	Kind: Time Stamp Option (8)

No attribute named ip
Just arrived: Packet (Length: 593)
Layer NULL:
	Family: IPv6 (30)
Layer IPV6:
	0110 .... = Version: 6
	.... 0000 0010 .... .... .... .... .... = Traffic Class: 0x02 (DSCP: CS0, ECN: ECT(0))
	.... 0000 00.. .... .... .... .... .... = Differentiated Services Codepoint: Default (0)
	.... .... ..10 .... .... .... .... .... = Explicit Congestion Notification: ECN-Capable Transport codepoint '10' (2)
	.... 1110 0000 1110 0000 0000 = Flow Label: 0xe0e00
	Payload Length: 549
	Next Header: TCP (6)
	Hop Limit: 64
	Source Address: 2001:420:c0c8:1004::148
	Destination Address: 2600:1406:4400:29b::441d
Layer TCP:
	Source Port: 53169
	Destination Port: 443
	Stream index: 17
	Conversation completeness: Incomplete, ESTABLISHED (7)
	TCP Segment Len: 517
	Sequence Number: 1    (relative sequence number)
	Sequence Number (raw): 1482265213
	Next Sequence Number: 518    (relative sequence number)
	Acknowledgment Number: 1    (relative ack number)
	Acknowledgment number (raw): 1170495291
	1000 .... = Header Length: 32 bytes (8)
	Flags: 0x018 (PSH, ACK)
	000. .... .... = Reserved: Not set
	...0 .... .... = Nonce: Not set
	.... 0... .... = Congestion Window Reduced (CWR): Not set
	.... .0.. .... = ECN-Echo: Not set
	.... ..0. .... = Urgent: Not set
	.... ...1 .... = Acknowledgment: Set
	.... .... 1... = Push: Set
	.... .... .0.. = Reset: Not set
	.... .... ..0. = Syn: Not set
	.... .... ...0 = Fin: Not set
	TCP Flags: ·······AP···
	Window: 2067
	Calculated window size: 132288
	Window size scaling factor: 64
	Checksum: 0x7772 [unverified]
	Checksum Status: Unverified
	Urgent Pointer: 0
	Options: (12 bytes), No-Operation (NOP), No-Operation (NOP), Timestamps
	TCP Option - No-Operation (NOP)
	Kind: No-Operation (1)
	TCP Option - Timestamps: TSval 3280826133, TSecr 3934199768
	Length: 10
	Timestamp value: 3280826133
	Timestamp echo reply: 3934199768
	Timestamps
	Time since first frame in this TCP stream: 0.041169000 seconds
	Time since previous frame in this TCP stream: 0.000340000 seconds
	SEQ/ACK analysis
	iRTT: 0.040829000 seconds
	Bytes in flight: 517
	Bytes sent since last PSH flag: 517
	TCP payload (517 bytes)
	TCP Option - No-Operation (NOP)
	Kind: No-Operation (1)
	Kind: Time Stamp Option (8)
Layer TLS:
	TLSv1 Record Layer: Handshake Protocol: Client Hello
	Content Type: Handshake (22)
	Version: TLS 1.0 (0x0301)
	Length: 512
	Handshake Protocol: Client Hello
	Handshake Type: Client Hello (1)
	Length: 508
	Version: TLS 1.2 (0x0303)
	Random: 29b656830f75ff33dd4fe0de565c9444c5eb8b4d321d74a5a2830b16861bf890
	GMT Unix Time: Mar  5, 1992 09:12:35.000000000 PST
	Random Bytes: 0f75ff33dd4fe0de565c9444c5eb8b4d321d74a5a2830b16861bf890
	Session ID Length: 32
	Session ID: 86b769ed8c84611fd0573928ff0876c60960c08c2e6664a94680b7fd41cd4fad
	Cipher Suites Length: 42
	Cipher Suites (21 suites)
	Cipher Suite: Reserved (GREASE) (0xfafa)
	Compression Methods Length: 1
	Compression Methods (1 method)
	Compression Method: null (0)
	Extensions Length: 393
	Extension: Reserved (GREASE) (len=0)
	Type: Reserved (GREASE) (23130)
	Length: 0
	Data: <MISSING>
	Server Name list length: 15
	Server Name Type: host_name (0)
	Server Name length: 12
	Server Name: xp.apple.com
	Renegotiation info extension length: 0
	Supported Groups List Length: 10
	Supported Groups (5 groups)
	Supported Group: Reserved (GREASE) (0x8a8a)
	EC point formats Length: 1
	Elliptic curves point formats (1)
	EC point format: uncompressed (0)
	ALPN Extension Length: 12
	ALPN Protocol
	ALPN string length: 2
	ALPN Next Protocol: h2
	Certificate Status Type: OCSP (1)
	Responder ID list Length: 0
	Request Extensions Length: 0
	Signature Hash Algorithms Length: 22
	Signature Hash Algorithms (11 algorithms)
	Signature Algorithm: ecdsa_secp256r1_sha256 (0x0403)
	Signature Hash Algorithm Hash: SHA256 (4)
	Signature Hash Algorithm Signature: ECDSA (3)
	Client Key Share Length: 41
	Group: Reserved (GREASE) (35466)
	Key Exchange Length: 1
